2026-06-19 00:01:50.562 | INFO     | utils.logger:setup_logger:72 | 日志系统已初始化，级别=INFO，目录=./logs
2026-06-19 00:02:23.663 | DEBUG    | core.action:tap_back_button:320 | 点击返回按钮: (64, 36) (比例 5%, 5%)
2026-06-19 00:02:23.663 | DEBUG    | core.device:tap:117 | 点击: (64, 36)
2026-06-19 00:02:23.663 | DEBUG    | core.adb_controller:shell:155 | shell: input tap 64 36
2026-06-19 00:02:26.196 | INFO     | tasks.events:execute:92 | === Phase 3: 活动2 ===
2026-06-19 00:02:26.197 | INFO     | tasks.events:_tap_coord:35 | [活动2] 坐标点击 (300, 480)
2026-06-19 00:02:26.197 | DEBUG    | core.device:tap:117 | 点击: (300, 480)
2026-06-19 00:02:26.197 | DEBUG    | core.adb_controller:shell:155 | shell: input tap 300 480
2026-06-19 00:02:28.269 | DEBUG    | core.action:click_when_appears:52 | 等待并点击: buttons/btn_join.png
2026-06-19 00:02:28.269 | DEBUG    | core.vision:wait_until:268 | 等待元素出现: buttons/btn_join.png (timeout=3.0s)
2026-06-19 00:02:28.269 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:02:28.703 | DEBUG    | core.vision:find:169 | 模板匹配成功: buttons/btn_join.png @ (916,623)-(1071,684) 尺度=1.1x 置信度=0.917
2026-06-19 00:02:28.703 | DEBUG    | core.vision:wait_until:276 | 元素已出现: buttons/btn_join.png (0.43s)
2026-06-19 00:02:28.703 | DEBUG    | core.device:tap:117 | 点击: (993, 653)
2026-06-19 00:02:28.703 | DEBUG    | core.adb_controller:shell:155 | shell: input tap 993 653
2026-06-19 00:02:29.224 | DEBUG    | core.action:click_when_appears:62 | 已点击: buttons/btn_join.png @ (916,623)
2026-06-19 00:02:31.224 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:02:31.791 | DEBUG    | core.vision:find:169 | 模板匹配成功: buttons/btn_sweep.png @ (539,637)-(712,712) 尺度=1.1x 置信度=0.882
2026-06-19 00:02:31.792 | DEBUG    | core.action:click_when_appears:52 | 等待并点击: buttons/btn_sweep.png
2026-06-19 00:02:31.792 | DEBUG    | core.vision:wait_until:268 | 等待元素出现: buttons/btn_sweep.png (timeout=3.0s)
2026-06-19 00:02:31.792 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:02:32.304 | DEBUG    | core.vision:find:169 | 模板匹配成功: buttons/btn_sweep.png @ (539,637)-(712,712) 尺度=1.1x 置信度=0.882
2026-06-19 00:02:32.304 | DEBUG    | core.vision:wait_until:276 | 元素已出现: buttons/btn_sweep.png (0.51s)
2026-06-19 00:02:32.304 | DEBUG    | core.device:tap:117 | 点击: (625, 674)
2026-06-19 00:02:32.304 | DEBUG    | core.adb_controller:shell:155 | shell: input tap 625 674
2026-06-19 00:02:32.826 | DEBUG    | core.action:click_when_appears:62 | 已点击: buttons/btn_sweep.png @ (539,637)
2026-06-19 00:02:34.826 | DEBUG    | core.action:click_when_appears:52 | 等待并点击: buttons/btn_sweep.png
2026-06-19 00:02:34.826 | DEBUG    | core.vision:wait_until:268 | 等待元素出现: buttons/btn_sweep.png (timeout=3.0s)
2026-06-19 00:02:34.826 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:02:35.362 | DEBUG    | core.vision:find:169 | 模板匹配成功: buttons/btn_sweep.png @ (539,637)-(712,712) 尺度=1.1x 置信度=0.882
2026-06-19 00:02:35.363 | DEBUG    | core.vision:wait_until:276 | 元素已出现: buttons/btn_sweep.png (0.54s)
2026-06-19 00:02:35.363 | DEBUG    | core.device:tap:117 | 点击: (625, 674)
2026-06-19 00:02:35.363 | DEBUG    | core.adb_controller:shell:155 | shell: input tap 625 674
2026-06-19 00:02:35.895 | DEBUG    | core.action:click_when_appears:62 | 已点击: buttons/btn_sweep.png @ (539,637)
2026-06-19 00:02:37.896 | DEBUG    | core.action:tap_back_button:320 | 点击返回按钮: (64, 36) (比例 5%, 5%)
2026-06-19 00:02:37.896 | DEBUG    | core.device:tap:117 | 点击: (64, 36)
2026-06-19 00:02:37.896 | DEBUG    | core.adb_controller:shell:155 | shell: input tap 64 36
2026-06-19 00:02:40.417 | INFO     | tasks.events:execute:96 | === Phase 4: 活动3 ===
2026-06-19 00:02:40.417 | INFO     | tasks.events:_tap_coord:35 | [活动3] 坐标点击 (300, 580)
2026-06-19 00:02:40.417 | DEBUG    | core.device:tap:117 | 点击: (300, 580)
2026-06-19 00:02:40.417 | DEBUG    | core.adb_controller:shell:155 | shell: input tap 300 580
2026-06-19 00:02:42.490 | DEBUG    | core.action:click_when_appears:52 | 等待并点击: buttons/btn_join.png
2026-06-19 00:02:42.490 | DEBUG    | core.vision:wait_until:268 | 等待元素出现: buttons/btn_join.png (timeout=3.0s)
2026-06-19 00:02:42.490 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:02:42.929 | DEBUG    | core.vision:find:169 | 模板匹配成功: buttons/btn_join.png @ (916,623)-(1071,684) 尺度=1.1x 置信度=0.917
2026-06-19 00:02:42.929 | DEBUG    | core.vision:wait_until:276 | 元素已出现: buttons/btn_join.png (0.44s)
2026-06-19 00:02:42.929 | DEBUG    | core.device:tap:117 | 点击: (993, 653)
2026-06-19 00:02:42.929 | DEBUG    | core.adb_controller:shell:155 | shell: input tap 993 653
2026-06-19 00:02:43.450 | DEBUG    | core.action:click_when_appears:62 | 已点击: buttons/btn_join.png @ (916,623)
2026-06-19 00:02:45.450 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:02:45.971 | DEBUG    | core.vision:find:169 | 模板匹配成功: buttons/btn_sweep.png @ (539,637)-(712,712) 尺度=1.1x 置信度=0.882
2026-06-19 00:02:45.971 | DEBUG    | core.action:click_when_appears:52 | 等待并点击: buttons/btn_sweep.png
2026-06-19 00:02:45.971 | DEBUG    | core.vision:wait_until:268 | 等待元素出现: buttons/btn_sweep.png (timeout=3.0s)
2026-06-19 00:02:45.971 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:02:46.488 | DEBUG    | core.vision:find:169 | 模板匹配成功: buttons/btn_sweep.png @ (539,637)-(712,712) 尺度=1.1x 置信度=0.882
2026-06-19 00:02:46.488 | DEBUG    | core.vision:wait_until:276 | 元素已出现: buttons/btn_sweep.png (0.52s)
2026-06-19 00:02:46.489 | DEBUG    | core.device:tap:117 | 点击: (625, 674)
2026-06-19 00:02:46.489 | DEBUG    | core.adb_controller:shell:155 | shell: input tap 625 674
2026-06-19 00:02:47.011 | DEBUG    | core.action:click_when_appears:62 | 已点击: buttons/btn_sweep.png @ (539,637)
2026-06-19 00:02:49.011 | DEBUG    | core.device:tap:117 | 点击: (640, 360)
2026-06-19 00:02:49.011 | DEBUG    | core.adb_controller:shell:155 | shell: input tap 640 360
2026-06-19 00:02:49.332 | DEBUG    | core.action:tap_anywhere:360 | 点击屏幕中央消除弹窗
2026-06-19 00:02:51.332 | DEBUG    | core.action:click_when_appears:52 | 等待并点击: buttons/btn_sweep.png
2026-06-19 00:02:51.332 | DEBUG    | core.vision:wait_until:268 | 等待元素出现: buttons/btn_sweep.png (timeout=3.0s)
2026-06-19 00:02:51.332 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:02:51.848 | DEBUG    | core.vision:find:169 | 模板匹配成功: buttons/btn_sweep.png @ (539,637)-(712,712) 尺度=1.1x 置信度=0.882
2026-06-19 00:02:51.848 | DEBUG    | core.vision:wait_until:276 | 元素已出现: buttons/btn_sweep.png (0.52s)
2026-06-19 00:02:51.848 | DEBUG    | core.device:tap:117 | 点击: (625, 674)
2026-06-19 00:02:51.848 | DEBUG    | core.adb_controller:shell:155 | shell: input tap 625 674
2026-06-19 00:02:52.369 | DEBUG    | core.action:click_when_appears:62 | 已点击: buttons/btn_sweep.png @ (539,637)
2026-06-19 00:02:54.370 | DEBUG    | core.device:tap:117 | 点击: (640, 360)
2026-06-19 00:02:54.370 | DEBUG    | core.adb_controller:shell:155 | shell: input tap 640 360
2026-06-19 00:02:54.692 | DEBUG    | core.action:tap_anywhere:360 | 点击屏幕中央消除弹窗
2026-06-19 00:02:56.692 | DEBUG    | core.action:tap_back_button:320 | 点击返回按钮: (64, 36) (比例 5%, 5%)
2026-06-19 00:02:56.692 | DEBUG    | core.device:tap:117 | 点击: (64, 36)
2026-06-19 00:02:56.692 | DEBUG    | core.adb_controller:shell:155 | shell: input tap 64 36
2026-06-19 00:02:59.214 | DEBUG    | core.device:swipe:136 | 滑动: (300,580) -> (300,150), 400ms
2026-06-19 00:02:59.214 | DEBUG    | core.adb_controller:shell:155 | shell: input swipe 300 580 300 150 400
2026-06-19 00:03:01.640 | INFO     | tasks.events:execute:123 | === Phase 5: 生存 ===
2026-06-19 00:03:01.640 | INFO     | tasks.events:_tap_coord:35 | [生存] 坐标点击 (300, 230)
2026-06-19 00:03:01.640 | DEBUG    | core.device:tap:117 | 点击: (300, 230)
2026-06-19 00:03:01.640 | DEBUG    | core.adb_controller:shell:155 | shell: input tap 300 230
2026-06-19 00:03:03.711 | DEBUG    | core.action:click_when_appears:52 | 等待并点击: buttons/btn_join.png
2026-06-19 00:03:03.711 | DEBUG    | core.vision:wait_until:268 | 等待元素出现: buttons/btn_join.png (timeout=3.0s)
2026-06-19 00:03:03.711 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:03:04.155 | DEBUG    | core.vision:find:169 | 模板匹配成功: buttons/btn_join.png @ (916,623)-(1071,684) 尺度=1.1x 置信度=0.917
2026-06-19 00:03:04.155 | DEBUG    | core.vision:wait_until:276 | 元素已出现: buttons/btn_join.png (0.44s)
2026-06-19 00:03:04.156 | DEBUG    | core.device:tap:117 | 点击: (993, 653)
2026-06-19 00:03:04.156 | DEBUG    | core.adb_controller:shell:155 | shell: input tap 993 653
2026-06-19 00:03:04.678 | DEBUG    | core.action:click_when_appears:62 | 已点击: buttons/btn_join.png @ (916,623)
2026-06-19 00:03:06.679 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:03:06.959 | DEBUG    | core.vision:_load_template:90 | 模板已加载: buttons/btn_rush.png (151x66)
2026-06-19 00:03:07.097 | DEBUG    | core.vision:find:169 | 模板匹配成功: buttons/btn_rush.png @ (794,603)-(960,675) 尺度=1.1x 置信度=0.929
2026-06-19 00:03:07.097 | DEBUG    | core.action:click_when_appears:52 | 等待并点击: buttons/btn_rush.png
2026-06-19 00:03:07.097 | DEBUG    | core.vision:wait_until:268 | 等待元素出现: buttons/btn_rush.png (timeout=3.0s)
2026-06-19 00:03:07.097 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:03:07.519 | DEBUG    | core.vision:find:169 | 模板匹配成功: buttons/btn_rush.png @ (794,603)-(960,675) 尺度=1.1x 置信度=0.929
2026-06-19 00:03:07.519 | DEBUG    | core.vision:wait_until:276 | 元素已出现: buttons/btn_rush.png (0.42s)
2026-06-19 00:03:07.519 | DEBUG    | core.device:tap:117 | 点击: (877, 639)
2026-06-19 00:03:07.519 | DEBUG    | core.adb_controller:shell:155 | shell: input tap 877 639
2026-06-19 00:03:08.040 | DEBUG    | core.action:click_when_appears:62 | 已点击: buttons/btn_rush.png @ (794,603)
2026-06-19 00:03:08.041 | DEBUG    | tasks.events:execute:134 | 等待5秒...
2026-06-19 00:03:13.041 | DEBUG    | core.action:click_when_appears:52 | 等待并点击: buttons/btn_confirm.png
2026-06-19 00:03:13.041 | DEBUG    | core.vision:wait_until:268 | 等待元素出现: buttons/btn_confirm.png (timeout=3.0s)
2026-06-19 00:03:13.041 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:03:13.309 | ERROR    | scheduler.base_task:on_error:165 | [events] 异常: 模板文件不存在: assets\buttons\btn_confirm.png
2026-06-19 00:03:13.309 | WARNING  | scheduler.engine:run_once:212 | 任务 [events] 失败，尝试恢复...
2026-06-19 00:03:13.310 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:03:13.898 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:03:14.474 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:03:15.058 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:03:15.633 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:03:16.214 | INFO     | scheduler.engine:run_once:195 | --- [daily_quest] 开始 ---
2026-06-19 00:03:16.214 | INFO     | scheduler.base_task:run:178 | [daily_quest] 开始执行 (优先级=10)
2026-06-19 00:03:16.214 | DEBUG    | core.action:click_when_appears:52 | 等待并点击: buttons/btn_quest_menu.png
2026-06-19 00:03:16.214 | DEBUG    | core.vision:wait_until:268 | 等待元素出现: buttons/btn_quest_menu.png (timeout=5.0s)
2026-06-19 00:03:16.214 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:03:16.496 | DEBUG    | core.vision:_load_template:90 | 模板已加载: buttons/btn_quest_menu.png (150x135)
2026-06-19 00:03:16.635 | WARNING  | core.vision:find:176 | 模板未匹配: buttons/btn_quest_menu.png (最佳置信度=0.383@尺度0.8x, 阈值=0.75)
2026-06-19 00:03:17.136 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:03:17.584 | WARNING  | core.vision:find:176 | 模板未匹配: buttons/btn_quest_menu.png (最佳置信度=0.383@尺度0.8x, 阈值=0.75)
2026-06-19 00:03:18.085 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:03:18.516 | WARNING  | core.vision:find:176 | 模板未匹配: buttons/btn_quest_menu.png (最佳置信度=0.383@尺度0.8x, 阈值=0.75)
2026-06-19 00:03:19.017 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:03:19.442 | WARNING  | core.vision:find:176 | 模板未匹配: buttons/btn_quest_menu.png (最佳置信度=0.383@尺度0.8x, 阈值=0.75)
2026-06-19 00:03:19.942 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:03:20.373 | WARNING  | core.vision:find:176 | 模板未匹配: buttons/btn_quest_menu.png (最佳置信度=0.383@尺度0.8x, 阈值=0.75)
2026-06-19 00:03:20.874 | DEBUG    | core.adb_controller:shell:155 | shell: screencap -p /sdcard/_bot_screen.png
2026-06-19 00:03:21.317 | WARNING  | core.vision:find:176 | 模板未匹配: buttons/btn_quest_menu.png (最佳置信度=0.383@尺度0.8x, 阈值=0.75)
